OrderID;Book;Channel;Units;Price;Revenue;Month;Returned
ORD-000430;Тихий сад;Ozon;4;349;1396;2026-07;0
ORD-000431;Северный экспресс;WB;5;449;2245;2026-07;0
ORD-000432;Дом у маяка;Литрес;6;299;1794;2026-07;0
ORD-000433;Игры разума;Ozon;7;540;3780;2026-07;0
ORD-000434;Шёпот времени;WB;1;390;390;2026-07;0
ORD-000435;Тихий сад;Литрес;2;349;698;2026-07;0
ORD-000436;Северный экспресс;Ozon;3;449;1347;2026-07;0
ORD-000437;Дом у маяка;WB;4;299;1196;2026-07;0
ORD-000438;Игры разума;Литрес;5;540;2700;2026-07;0
ORD-000439;Шёпот времени;Ozon;6;390;2340;2026-07;0
ORD-000440;Тихий сад;WB;7;349;2443;2026-07;0
ORD-000441;Северный экспресс;Литрес;1;449;449;2026-07;0
ORD-000442;Дом у маяка;Ozon;2;299;598;2026-07;0
ORD-000443;Игры разума;WB;3;540;1620;2026-07;0
ORD-000444;Шёпот времени;Литрес;4;390;1560;2026-07;0
ORD-000445;Тихий сад;Ozon;5;349;1745;2026-07;0
ORD-000446;Северный экспресс;WB;6;449;2694;2026-07;0
ORD-000447;Дом у маяка;Литрес;7;299;2093;2026-07;0
ORD-000448;Игры разума;Ozon;1;540;540;2026-07;0
ORD-000449;Шёпот времени;WB;2;390;780;2026-07;0
ORD-000450;Тихий сад;Литрес;3;349;1047;2026-07;0
ORD-000451;Северный экспресс;Ozon;4;449;1796;2026-07;0
ORD-000452;Дом у маяка;WB;5;299;1495;2026-07;0
ORD-000453;Игры разума;Литрес;6;540;3240;2026-07;0
ORD-000454;Шёпот времени;Ozon;7;390;2730;2026-07;0
ORD-000455;Тихий сад;WB;1;349;349;2026-07;0
ORD-000456;Северный экспресс;Литрес;2;449;898;2026-07;0
ORD-000457;Дом у маяка;Ozon;3;299;897;2026-07;0
ORD-000458;Игры разума;WB;4;540;2160;2026-07;0
ORD-000459;Шёпот времени;Литрес;5;390;1950;2026-07;0
ORD-000460;Тихий сад;Ozon;6;349;2094;2026-07;0
ORD-000461;Северный экспресс;WB;7;449;3143;2026-07;0
ORD-000462;Дом у маяка;Литрес;1;299;299;2026-07;0
ORD-000463;Игры разума;Ozon;2;540;1080;2026-07;0
ORD-000464;Шёпот времени;WB;3;390;1170;2026-07;0
ORD-000465;Тихий сад;Литрес;4;349;1396;2026-07;0
ORD-000466;Северный экспресс;Ozon;5;449;2245;2026-07;0
ORD-000467;Дом у маяка;WB;6;299;1794;2026-07;0
ORD-000468;Игры разума;Литрес;7;540;3780;2026-07;0
ORD-000469;Шёпот времени;Ozon;1;390;390;2026-07;0
ORD-000470;Тихий сад;WB;2;349;698;2026-07;0
ORD-000471;Северный экспресс;Литрес;3;449;1347;2026-07;0
ORD-000472;Дом у маяка;Ozon;4;299;1196;2026-07;0
ORD-000473;Игры разума;WB;5;540;2700;2026-07;0
ORD-000474;Шёпот времени;Литрес;6;390;2340;2026-07;0
ORD-000475;Тихий сад;Ozon;7;349;2443;2026-07;0
ORD-000476;Северный экспресс;WB;1;449;449;2026-07;0
ORD-000477;Дом у маяка;Литрес;2;299;598;2026-07;0
ORD-000478;Игры разума;Ozon;3;540;1620;2026-07;0
ORD-000479;Шёпот времени;WB;4;390;1560;2026-07;0
ORD-000480;Тихий сад;Литрес;5;349;1745;2026-07;0
ORD-000481;Северный экспресс;Ozon;6;449;2694;2026-07;0
ORD-000482;Дом у маяка;WB;7;299;2093;2026-07;0
ORD-000483;Игры разума;Литрес;1;540;540;2026-07;0
ORD-000484;Шёпот времени;Ozon;2;390;780;2026-07;0
ORD-000485;Тихий сад;WB;3;349;1047;2026-07;0
ORD-000486;Северный экспресс;Литрес;4;449;1796;2026-07;0
ORD-000487;Дом у маяка;Ozon;5;299;1495;2026-07;0
ORD-000488;Игры разума;WB;6;540;3240;2026-07;0
ORD-000489;Шёпот времени;Литрес;7;390;2730;2026-07;0
ORD-000490;Тихий сад;Ozon;1;349;349;2026-07;0
ORD-000491;Северный экспресс;WB;2;449;898;2026-07;0
ORD-000492;Дом у маяка;Литрес;3;299;897;2026-07;0
ORD-000493;Игры разума;Ozon;4;540;2160;2026-07;0
ORD-000494;Шёпот времени;WB;5;390;1950;2026-07;0
ORD-000495;Тихий сад;Литрес;6;349;2094;2026-07;0
ORD-000496;Северный экспресс;Ozon;7;449;3143;2026-07;0
ORD-000497;Дом у маяка;WB;1;299;299;2026-07;0
ORD-000498;Игры разума;Литрес;2;540;1080;2026-07;0
ORD-000499;Шёпот времени;Ozon;3;390;1170;2026-07;0
ORD-000500;Тихий сад;WB;4;349;1396;2026-07;0
ORD-000501;Северный экспресс;Литрес;5;449;2245;2026-07;0
ORD-000502;Дом у маяка;Ozon;6;299;1794;2026-07;0
ORD-000503;Игры разума;WB;7;540;3780;2026-07;0
ORD-000504;Шёпот времени;Литрес;1;390;390;2026-07;0
ORD-000505;Тихий сад;Ozon;2;349;698;2026-07;0
ORD-000506;Северный экспресс;WB;3;449;1347;2026-07;0
ORD-000507;Дом у маяка;Литрес;4;299;1196;2026-07;0
ORD-000508;Игры разума;Ozon;5;540;2700;2026-07;0
ORD-000509;Шёпот времени;WB;6;390;2340;2026-07;0
ORD-000510;Тихий сад;Литрес;7;349;2443;2026-07;0
ORD-000511;Северный экспресс;Ozon;1;449;449;2026-07;0
ORD-000512;Дом у маяка;WB;2;299;598;2026-07;0
ORD-000513;Игры разума;Литрес;3;540;1620;2026-07;0
ORD-000514;Шёпот времени;Ozon;4;390;1560;2026-07;0
ORD-000515;Тихий сад;WB;5;349;1745;2026-07;0
ORD-000516;Северный экспресс;Литрес;6;449;2694;2026-07;0
ORD-000517;Дом у маяка;Ozon;7;299;2093;2026-07;0
ORD-000518;Игры разума;WB;1;540;540;2026-07;0
ORD-000519;Шёпот времени;Литрес;2;390;780;2026-07;0
ORD-000520;Тихий сад;Ozon;3;349;1047;2026-07;0
ORD-000521;Северный экспресс;WB;4;449;1796;2026-07;0
ORD-000522;Дом у маяка;Литрес;5;299;1495;2026-07;0
ORD-000523;Игры разума;Ozon;6;540;3240;2026-07;0
ORD-000524;Шёпот времени;WB;7;390;2730;2026-07;0
ORD-000525;Тихий сад;Литрес;1;349;349;2026-07;0
ORD-000526;Северный экспресс;Ozon;2;449;898;2026-07;0
ORD-000527;Дом у маяка;WB;3;299;897;2026-07;0
ORD-000528;Игры разума;Литрес;4;540;2160;2026-07;0
ORD-000529;Шёпот времени;Ozon;5;390;1950;2026-07;0
ORD-000530;Тихий сад;WB;6;349;2094;2026-07;0
ORD-000531;Северный экспресс;Литрес;7;449;3143;2026-07;0
ORD-000532;Дом у маяка;Ozon;1;299;299;2026-07;0
ORD-000533;Игры разума;WB;2;540;1080;2026-07;0
ORD-000534;Шёпот времени;Литрес;3;390;1170;2026-07;0
ORD-000535;Тихий сад;Ozon;4;349;1396;2026-07;0
ORD-000536;Северный экспресс;WB;5;449;2245;2026-07;0
ORD-000537;Дом у маяка;Литрес;6;299;1794;2026-07;0
ORD-000538;Игры разума;Ozon;7;540;3780;2026-07;0
ORD-000539;Шёпот времени;WB;1;390;390;2026-07;0
ORD-000540;Тихий сад;Литрес;2;349;698;2026-07;0
ORD-000541;Северный экспресс;Ozon;3;449;1347;2026-07;0
ORD-000542;Дом у маяка;WB;4;299;1196;2026-07;0
ORD-000543;Игры разума;Литрес;5;540;2700;2026-07;0
ORD-000544;Шёпот времени;Ozon;6;390;2340;2026-07;0
ORD-000545;Тихий сад;WB;7;349;2443;2026-07;0
ORD-000546;Северный экспресс;Литрес;1;449;449;2026-07;0
ORD-000547;Дом у маяка;Ozon;2;299;598;2026-07;0
ORD-000548;Игры разума;WB;3;540;1620;2026-07;0
ORD-000549;Шёпот времени;Литрес;4;390;1560;2026-07;0
ORD-000550;Тихий сад;Ozon;5;349;1745;2026-07;0
ORD-000551;Северный экспресс;WB;6;449;2694;2026-07;0
ORD-000552;Дом у маяка;Литрес;7;299;2093;2026-07;0
ORD-000553;Игры разума;Ozon;1;540;540;2026-07;0
ORD-000554;Шёпот времени;WB;2;390;780;2026-07;0
ORD-000555;Тихий сад;Литрес;3;349;1047;2026-07;0
ORD-000556;Северный экспресс;Ozon;4;449;1796;2026-07;0
ORD-000557;Дом у маяка;WB;5;299;1495;2026-07;0
ORD-000558;Игры разума;Литрес;6;540;3240;2026-07;0
ORD-000559;Шёпот времени;Ozon;7;390;2730;2026-07;0
ORD-000560;Тихий сад;WB;1;349;349;2026-07;0
ORD-000561;Северный экспресс;Литрес;2;449;898;2026-07;0
ORD-000562;Дом у маяка;Ozon;3;299;897;2026-07;0
ORD-000563;Игры разума;WB;4;540;2160;2026-07;0
ORD-000564;Шёпот времени;Литрес;5;390;1950;2026-07;0
ORD-000565;Тихий сад;Ozon;6;349;2094;2026-07;0
ORD-000566;Северный экспресс;WB;7;449;3143;2026-07;0
ORD-000567;Дом у маяка;Литрес;1;299;299;2026-07;0
ORD-000568;Игры разума;Ozon;2;540;1080;2026-07;0
ORD-000569;Шёпот времени;WB;3;390;1170;2026-07;0
ORD-000570;Тихий сад;Литрес;4;349;1396;2026-07;0
ORD-000571;Северный экспресс;Ozon;5;449;2245;2026-07;0
ORD-000572;Дом у маяка;WB;6;299;1794;2026-07;0
ORD-000573;Игры разума;Литрес;7;540;3780;2026-07;0
ORD-000574;Шёпот времени;Ozon;1;390;390;2026-07;0
ORD-000575;Тихий сад;WB;2;349;698;2026-07;0
ORD-000576;Северный экспресс;Литрес;3;449;1347;2026-07;0
ORD-000577;Дом у маяка;Ozon;4;299;1196;2026-07;0
ORD-000578;Игры разума;WB;5;540;2700;2026-07;0
ORD-000579;Шёпот времени;Литрес;6;390;2340;2026-07;0
ORD-000580;Тихий сад;Ozon;7;349;2443;2026-07;0
ORD-000581;Северный экспресс;WB;1;449;449;2026-07;0
ORD-000582;Дом у маяка;Литрес;2;299;598;2026-07;0
ORD-000583;Игры разума;Ozon;3;540;1620;2026-07;0
ORD-000584;Шёпот времени;WB;4;390;1560;2026-07;0
ORD-000585;Тихий сад;Литрес;5;349;1745;2026-07;0
ORD-000586;Северный экспресс;Ozon;6;449;2694;2026-07;0
ORD-000587;Дом у маяка;WB;7;299;2093;2026-07;0
ORD-000588;Игры разума;Литрес;1;540;540;2026-07;0
ORD-000589;Шёпот времени;Ozon;2;390;780;2026-07;0
ORD-000590;Тихий сад;WB;3;349;1047;2026-07;0
ORD-000591;Северный экспресс;Литрес;4;449;1796;2026-07;0
ORD-000592;Дом у маяка;Ozon;5;299;1495;2026-07;0
ORD-000593;Игры разума;WB;6;540;3240;2026-07;0
ORD-000594;Шёпот времени;Литрес;7;390;2730;2026-07;0
ORD-000595;Тихий сад;Ozon;1;349;349;2026-07;0
ORD-000596;Северный экспресс;WB;2;449;898;2026-07;0
ORD-000597;Дом у маяка;Литрес;3;299;897;2026-07;0
ORD-000598;Игры разума;Ozon;4;540;2160;2026-07;0
ORD-000599;Шёпот времени;WB;5;390;1950;2026-07;0
ORD-000600;Тихий сад;Литрес;6;349;2094;2026-07;0
ORD-000601;Северный экспресс;Ozon;7;449;3143;2026-07;0
ORD-000602;Дом у маяка;WB;1;299;299;2026-07;0
ORD-000603;Игры разума;Литрес;2;540;1080;2026-07;0
ORD-000604;Шёпот времени;Ozon;3;390;1170;2026-07;0
ORD-000605;Тихий сад;WB;4;349;1396;2026-07;0
ORD-000606;Северный экспресс;Литрес;5;449;2245;2026-07;0
ORD-000607;Дом у маяка;Ozon;6;299;1794;2026-07;0
ORD-000608;Игры разума;WB;7;540;3780;2026-07;0
ORD-000609;Шёпот времени;Литрес;1;390;390;2026-07;0
ORD-000610;Тихий сад;Ozon;2;349;698;2026-07;0
ORD-000611;Северный экспресс;WB;3;449;1347;2026-07;0
ORD-000612;Дом у маяка;Литрес;4;299;1196;2026-07;0
ORD-000613;Игры разума;Ozon;5;540;2700;2026-07;0
ORD-000614;Шёпот времени;WB;6;390;2340;2026-07;0
ORD-000615;Тихий сад;Литрес;7;349;2443;2026-07;0
ORD-000616;Северный экспресс;Ozon;1;449;449;2026-07;0
ORD-000617;Дом у маяка;WB;2;299;598;2026-07;0
ORD-000618;Игры разума;Литрес;3;540;1620;2026-07;0
ORD-000619;Шёпот времени;Ozon;4;390;1560;2026-07;0
ORD-000620;Тихий сад;WB;5;349;1745;2026-07;0
ORD-000621;Северный экспресс;Литрес;6;449;2694;2026-07;0
ORD-000622;Дом у маяка;Ozon;7;299;2093;2026-07;0
ORD-000623;Игры разума;WB;1;540;540;2026-07;0
ORD-000624;Шёпот времени;Литрес;2;390;780;2026-07;0
ORD-000625;Тихий сад;Ozon;3;349;1047;2026-07;0
ORD-000626;Северный экспресс;WB;4;449;1796;2026-07;0
ORD-000627;Дом у маяка;Литрес;5;299;1495;2026-07;0
ORD-000628;Игры разума;Ozon;6;540;3240;2026-07;0
ORD-000629;Шёпот времени;WB;7;390;2730;2026-07;0
ORD-000630;Тихий сад;Литрес;1;349;349;2026-07;0
ORD-000631;Северный экспресс;Ozon;2;449;898;2026-07;0
ORD-000632;Дом у маяка;WB;3;299;897;2026-07;0
ORD-000633;Игры разума;Литрес;4;540;2160;2026-07;0
ORD-000634;Шёпот времени;Ozon;5;390;1950;2026-07;0
ORD-000635;Тихий сад;WB;6;349;2094;2026-07;0
ORD-000636;Северный экспресс;Литрес;7;449;3143;2026-07;0
ORD-000637;Дом у маяка;Ozon;1;299;299;2026-07;0
ORD-000638;Игры разума;WB;2;540;1080;2026-07;0
ORD-000639;Шёпот времени;Литрес;3;390;1170;2026-07;0
ORD-000640;Тихий сад;Ozon;4;349;1396;2026-07;0
ORD-000641;Северный экспресс;WB;5;449;2245;2026-07;0
ORD-000642;Дом у маяка;Литрес;6;299;1794;2026-07;0
ORD-000643;Игры разума;Ozon;7;540;3780;2026-07;0
ORD-000644;Шёпот времени;WB;1;390;390;2026-07;0
ORD-000645;Тихий сад;Литрес;2;349;698;2026-07;0
ORD-000646;Северный экспресс;Ozon;3;449;1347;2026-07;0
ORD-000647;Дом у маяка;WB;4;299;1196;2026-07;0
ORD-000648;Игры разума;Литрес;5;540;2700;2026-07;0
ORD-000649;Шёпот времени;Ozon;6;390;2340;2026-07;0
ORD-000650;Тихий сад;WB;7;349;2443;2026-07;0
ORD-000651;Северный экспресс;Литрес;1;449;449;2026-07;0
ORD-000652;Дом у маяка;Ozon;2;299;598;2026-07;0
ORD-000653;Игры разума;WB;3;540;1620;2026-07;0
ORD-000654;Шёпот времени;Литрес;4;390;1560;2026-07;0
ORD-000655;Тихий сад;Ozon;5;349;1745;2026-07;0
ORD-000656;Северный экспресс;WB;6;449;2694;2026-07;0
ORD-000657;Дом у маяка;Литрес;7;299;2093;2026-07;0
ORD-000658;Игры разума;Ozon;1;540;540;2026-07;0
ORD-000659;Шёпот времени;WB;2;390;780;2026-07;0
ORD-000660;Тихий сад;Литрес;3;349;1047;2026-07;0
ORD-000661;Северный экспресс;Ozon;4;449;1796;2026-07;0
ORD-000662;Дом у маяка;WB;5;299;1495;2026-07;0
ORD-000663;Игры разума;Литрес;6;540;3240;2026-07;0
ORD-000664;Шёпот времени;Ozon;7;390;2730;2026-07;0
ORD-000665;Тихий сад;WB;1;349;349;2026-07;0
ORD-000666;Северный экспресс;Литрес;2;449;898;2026-07;0
ORD-000667;Дом у маяка;Ozon;3;299;897;2026-07;0
ORD-000668;Игры разума;WB;4;540;2160;2026-07;0
ORD-000669;Шёпот времени;Литрес;5;390;1950;2026-07;0
ORD-000670;Тихий сад;Ozon;6;349;2094;2026-07;0
ORD-000671;Северный экспресс;WB;7;449;3143;2026-07;0
ORD-000672;Дом у маяка;Литрес;1;299;299;2026-07;0
ORD-000673;Игры разума;Ozon;2;540;1080;2026-07;0
ORD-000674;Шёпот времени;WB;3;390;1170;2026-07;0
ORD-000675;Тихий сад;Литрес;4;349;1396;2026-07;0
ORD-000676;Северный экспресс;Ozon;5;449;2245;2026-07;0
ORD-000677;Дом у маяка;WB;6;299;1794;2026-07;0
ORD-000678;Игры разума;Литрес;7;540;3780;2026-07;0
ORD-000679;Шёпот времени;Ozon;1;390;390;2026-07;0
ORD-000680;Тихий сад;WB;2;349;698;2026-07;0
ORD-000681;Северный экспресс;Литрес;3;449;1347;2026-07;0
ORD-000682;Дом у маяка;Ozon;4;299;1196;2026-07;0
ORD-000683;Игры разума;WB;5;540;2700;2026-07;0
ORD-000684;Шёпот времени;Литрес;6;390;2340;2026-07;0
ORD-000685;Тихий сад;Ozon;7;349;2443;2026-07;0
ORD-000686;Северный экспресс;WB;1;449;449;2026-07;0
ORD-000687;Дом у маяка;Литрес;2;299;598;2026-07;0
ORD-000688;Игры разума;Ozon;3;540;1620;2026-07;0
ORD-000689;Шёпот времени;WB;4;390;1560;2026-07;0
ORD-000690;Тихий сад;Литрес;5;349;1745;2026-07;0
ORD-000691;Северный экспресс;Ozon;6;449;2694;2026-07;0
ORD-000692;Дом у маяка;WB;7;299;2093;2026-07;0
ORD-000693;Игры разума;Литрес;1;540;540;2026-07;0
ORD-000694;Шёпот времени;Ozon;2;390;780;2026-07;0
ORD-000695;Тихий сад;WB;3;349;1047;2026-07;0
ORD-000696;Северный экспресс;Литрес;4;449;1796;2026-07;0
ORD-000697;Дом у маяка;Ozon;5;299;1495;2026-07;0
ORD-000698;Игры разума;WB;6;540;3240;2026-07;0
ORD-000699;Шёпот времени;Литрес;7;390;2730;2026-07;0
ORD-000700;Тихий сад;Ozon;1;349;349;2026-07;0
ORD-000701;Северный экспресс;WB;2;449;898;2026-07;0
ORD-000702;Дом у маяка;Литрес;3;299;897;2026-07;0
ORD-000703;Игры разума;Ozon;4;540;2160;2026-07;0
ORD-000704;Шёпот времени;WB;5;390;1950;2026-07;0
